Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2007-01-22,Wheat,1,Parbhani,FAQ,Palam,1181,860,1001,Maharashtra,Sharbati
2007-01-22,Wheat,1,Pune,FAQ,Indapur,1560,1051,1300,Maharashtra,Maharashtra 2189
2007-01-22,Wheat,1,Pune,FAQ,Pune,2325,1200,1760,Maharashtra,Other
2007-01-22,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1265,950,1075,Maharashtra,Other
2007-01-22,Wheat,1,Jalana,FAQ,Ambad (Vadigodri),1086,900,900,Maharashtra,Other
2007-01-23,Wheat,1,Chattrapati Sambhajinagar,FAQ,Chattrapati Sambhajinagar,1350,1200,1250,Maharashtra,Other
2007-01-23,Wheat,1,Jalgaon,FAQ,Chalisgaon,1300,1100,1200,Maharashtra,Maharashtra 2189
2007-01-23,Wheat,1,Thane,FAQ,Palghar,1591,1331,1461,Maharashtra,Other
2007-01-23,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),1975,1025,1400,Maharashtra,Other
2007-01-23,Wheat,1,Amarawati,FAQ,Anajngaon,1351,1175,1250,Maharashtra,Other
2007-01-23,Wheat,1,Dhule,FAQ,Shirpur,1300,1050,1231,Maharashtra,Other
2007-01-24,Wheat,1,Thane,FAQ,Ulhasnagar,1700,1125,1425,Maharashtra,Kalyan
2007-01-24,Wheat,1,Beed,FAQ,Gevrai,1400,1050,1350,Maharashtra,Other
2007-01-24,Wheat,1,Akola,FAQ,Akola,1300,1050,1175,Maharashtra,Other
2007-01-24,Wheat,1,Ahmednagar,FAQ,Sangamner,1440,1270,1350,Maharashtra,Other
2007-01-24,Wheat,1,Nashik,FAQ,Satana,1310,1200,1281,Maharashtra,Maharashtra 2189
2007-01-24,Wheat,1,Nashik,FAQ,Manmad,1422,1240,1400,Maharashtra,Other
2007-01-24,Wheat,1,Jalgaon,FAQ,Chalisgaon,1300,1100,1250,Maharashtra,Maharashtra 2189
2007-01-25,Wheat,1,Latur,FAQ,Ahmedpur,1010,810,950,Maharashtra,Other
2007-01-25,Wheat,1,Nashik,FAQ,Manmad,1400,1301,1351,Maharashtra,Other
2007-01-25,Wheat,1,Pune,FAQ,Dound,1431,1000,1300,Maharashtra,Maharashtra 2189
2007-01-25,Wheat,1,Sholapur,FAQ,Pandharpur,1250,1250,1250,Maharashtra,Other
2007-01-25,Wheat,1,Beed,FAQ,Gevrai,1450,1000,1350,Maharashtra,Other
2007-01-25,Wheat,1,Amarawati,FAQ,Achalpur,1400,900,1150,Maharashtra,Other
2007-01-25,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1235,900,1000,Maharashtra,Other
2007-01-25,Wheat,1,Amarawati,FAQ,Chandur Railway,1351,1000,1176,Maharashtra,Other
2007-01-25,Wheat,1,Beed,FAQ,Kaij,1151,700,999,Maharashtra,Other
2007-01-25,Wheat,1,Nashik,FAQ,Satana,1300,1051,1264,Maharashtra,Other
2007-01-25,Wheat,1,Chattrapati Sambhajinagar,FAQ,Paithan,1340,1340,1340,Maharashtra,Other
2007-01-25,Wheat,1,Akola,FAQ,Akola,1325,1050,1215,Maharashtra,Other
2007-01-25,Wheat,1,Parbhani,FAQ,Selu,1045,1045,1045,Maharashtra,Other
2007-01-26,Wheat,1,Pune,FAQ,Dound,1431,975,1310,Maharashtra,Maharashtra 2189
2007-01-26,Wheat,1,Ahmednagar,FAQ,Shrirampur,1400,1200,1300,Maharashtra,Other
2007-01-27,Wheat,1,Buldhana,FAQ,Khamgaon,1250,1100,1175,Maharashtra,Other
2007-01-27,Wheat,1,Nashik,FAQ,Malegaon,1463,1025,1233,Maharashtra,Other
2007-01-27,Wheat,1,Amarawati,FAQ,Achalpur,1450,1100,1275,Maharashtra,Other
